background_cell_count,background_energy_increase_db,false_alarm_count,hit_count,input_type,mask_name,measured_pfa,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_sequence,source_stage,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_sir_db,test_frame_count,threshold_source
3577,-0.06429476746714705,5,47,weak_peak_w2p0_output,narrow,0.0013978194017332962,0.18798213730087854,42888687742.272835,-0.036457982599181094,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.10212401121560605,-0.04932739946370521,0.001,0.0,40,input_specific_validation_background
10839,-0.06592644653564134,112,164,weak_peak_w2p0_output,default,0.010333056555032753,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.6074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11439583970503175,-0.06483782073877649,0.01,0.0,120,input_specific_validation_background
3326,-0.06592644653564134,37,60,weak_peak_w2p0_output,default,0.011124473842453398,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.5128205128205128,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11439583970503175,-0.06483782073877649,0.01,0.0,40,input_specific_validation_background
10839,-0.06592644653564134,12,135,weak_peak_w2p0_output,default,0.0011071132023249377,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.5,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11439583970503175,-0.06483782073877649,0.001,0.0,120,input_specific_validation_background
3326,-0.06592644653564134,5,50,weak_peak_w2p0_output,default,0.001503307276007216,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11439583970503175,-0.06483782073877649,0.001,0.0,40,input_specific_validation_background
10839,-0.06592644653564134,112,164,weak_peak_w2p0_output,default,0.010333056555032753,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.6074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11439583970503175,-0.06483782073877649,0.01,0.0,120,input_specific_validation_background
3326,-0.06592644653564134,37,60,weak_peak_w2p0_output,default,0.011124473842453398,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.5128205128205128,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11439583970503175,-0.06483782073877649,0.01,0.0,40,input_specific_validation_background
10839,-0.06592644653564134,12,135,weak_peak_w2p0_output,default,0.0011071132023249377,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.5,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11439583970503175,-0.06483782073877649,0.001,0.0,120,input_specific_validation_background
3326,-0.06592644653564134,5,50,weak_peak_w2p0_output,default,0.001503307276007216,0.18798213730087854,42888687742.272835,-0.03682205636398095,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11439583970503175,-0.06483782073877649,0.001,0.0,40,input_specific_validation_background
11481,-0.029308269313174228,116,129,weak_peak_w3p0_output,narrow,0.01010364950788259,0.17987511093881176,32675225918.994545,0.009873047686603798,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11091786807482437,-0.037186856724122926,0.01,0.0,120,input_specific_validation_background
3577,-0.029308269313174228,41,55,weak_peak_w3p0_output,narrow,0.011462119094213028,0.17987511093881176,32675225918.994545,0.009873047686603798,0.4700854700854701,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11091786807482437,-0.037186856724122926,0.01,0.0,40,input_specific_validation_background
11481,-0.029308269313174228,13,106,weak_peak_w3p0_output,narrow,0.0011323055482971866,0.17987511093881176,32675225918.994545,0.009873047686603798,0.3925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11091786807482437,-0.037186856724122926,0.001,0.0,120,input_specific_validation_background
3577,-0.029308269313174228,6,44,weak_peak_w3p0_output,narrow,0.0016773832820799553,0.17987511093881176,32675225918.994545,0.009873047686603798,0.37606837606837606,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11091786807482437,-0.037186856724122926,0.001,0.0,40,input_specific_validation_background
11481,-0.029308269313174228,116,129,weak_peak_w3p0_output,narrow,0.01010364950788259,0.17987511093881176,32675225918.994545,0.009873047686603798,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11091786807482437,-0.037186856724122926,0.01,0.0,120,input_specific_validation_background
3577,-0.029308269313174228,41,55,weak_peak_w3p0_output,narrow,0.011462119094213028,0.17987511093881176,32675225918.994545,0.009873047686603798,0.4700854700854701,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11091786807482437,-0.037186856724122926,0.01,0.0,40,input_specific_validation_background
11481,-0.029308269313174228,13,106,weak_peak_w3p0_output,narrow,0.0011323055482971866,0.17987511093881176,32675225918.994545,0.009873047686603798,0.3925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11091786807482437,-0.037186856724122926,0.001,0.0,120,input_specific_validation_background
3577,-0.029308269313174228,6,44,weak_peak_w3p0_output,narrow,0.0016773832820799553,0.17987511093881176,32675225918.994545,0.009873047686603798,0.37606837606837606,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11091786807482437,-0.037186856724122926,0.001,0.0,40,input_specific_validation_background
10839,-0.03025334115521564,110,164,weak_peak_w3p0_output,default,0.010148537687978595,0.17987511093881176,32675225918.994545,0.011878561968963197,0.6074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11495715503729702,-0.04846249779986082,0.01,0.0,120,input_specific_validation_background
3326,-0.03025334115521564,36,59,weak_peak_w3p0_output,default,0.010823812387251955,0.17987511093881176,32675225918.994545,0.011878561968963197,0.5042735042735043,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11495715503729702,-0.04846249779986082,0.01,0.0,40,input_specific_validation_background
10839,-0.03025334115521564,13,137,weak_peak_w3p0_output,default,0.0011993726358520158,0.17987511093881176,32675225918.994545,0.011878561968963197,0.5074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11495715503729702,-0.04846249779986082,0.001,0.0,120,input_specific_validation_background
3326,-0.03025334115521564,6,47,weak_peak_w3p0_output,default,0.0018039687312086591,0.17987511093881176,32675225918.994545,0.011878561968963197,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11495715503729702,-0.04846249779986082,0.001,0.0,40,input_specific_validation_background
10839,-0.03025334115521564,110,164,weak_peak_w3p0_output,default,0.010148537687978595,0.17987511093881176,32675225918.994545,0.011878561968963197,0.6074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11495715503729702,-0.04846249779986082,0.01,0.0,120,input_specific_validation_background
3326,-0.03025334115521564,36,59,weak_peak_w3p0_output,default,0.010823812387251955,0.17987511093881176,32675225918.994545,0.011878561968963197,0.5042735042735043,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11495715503729702,-0.04846249779986082,0.01,0.0,40,input_specific_validation_background
10839,-0.03025334115521564,13,137,weak_peak_w3p0_output,default,0.0011993726358520158,0.17987511093881176,32675225918.994545,0.011878561968963197,0.5074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11495715503729702,-0.04846249779986082,0.001,0.0,120,input_specific_validation_background
3326,-0.03025334115521564,6,47,weak_peak_w3p0_output,default,0.0018039687312086591,0.17987511093881176,32675225918.994545,0.011878561968963197,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11495715503729702,-0.04846249779986082,0.001,0.0,40,input_specific_validation_background
11481,-0.011659648792284896,110,129,weak_peak_w5p0_output,narrow,0.00958104694713004,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.14249186220920046,-0.027735232453739666,0.01,0.0,120,input_specific_validation_background
3577,-0.011659648792284896,38,57,weak_peak_w5p0_output,narrow,0.01062342745317305,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.48717948717948717,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.14249186220920046,-0.027735232453739666,0.01,0.0,40,input_specific_validation_background
11481,-0.011659648792284896,9,103,weak_peak_w5p0_output,narrow,0.0007839038411288215,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.3814814814814815,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.14249186220920046,-0.027735232453739666,0.001,0.0,120,input_specific_validation_background
3577,-0.011659648792284896,5,46,weak_peak_w5p0_output,narrow,0.0013978194017332962,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.39316239316239315,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.14249186220920046,-0.027735232453739666,0.001,0.0,40,input_specific_validation_background
11481,-0.011659648792284896,110,129,weak_peak_w5p0_output,narrow,0.00958104694713004,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.14249186220920046,-0.027735232453739666,0.01,0.0,120,input_specific_validation_background
3577,-0.011659648792284896,38,57,weak_peak_w5p0_output,narrow,0.01062342745317305,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.48717948717948717,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.14249186220920046,-0.027735232453739666,0.01,0.0,40,input_specific_validation_background
11481,-0.011659648792284896,9,103,weak_peak_w5p0_output,narrow,0.0007839038411288215,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.3814814814814815,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.14249186220920046,-0.027735232453739666,0.001,0.0,120,input_specific_validation_background
3577,-0.011659648792284896,5,46,weak_peak_w5p0_output,narrow,0.0013978194017332962,0.20250701561208903,31896542031.52749,-0.011308195159678291,0.39316239316239315,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.14249186220920046,-0.027735232453739666,0.001,0.0,40,input_specific_validation_background
10839,-0.011740847928834501,104,162,weak_peak_w5p0_output,default,0.009594981086816126,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.6,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.14947392683465047,-0.03696352721887022,0.01,0.0,120,input_specific_validation_background
3326,-0.011740847928834501,37,61,weak_peak_w5p0_output,default,0.011124473842453398,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.5213675213675214,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.14947392683465047,-0.03696352721887022,0.01,0.0,40,input_specific_validation_background
10839,-0.011740847928834501,9,134,weak_peak_w5p0_output,default,0.0008303349017437033,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.4962962962962963,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.14947392683465047,-0.03696352721887022,0.001,0.0,120,input_specific_validation_background
3326,-0.011740847928834501,5,49,weak_peak_w5p0_output,default,0.001503307276007216,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.4188034188034188,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.14947392683465047,-0.03696352721887022,0.001,0.0,40,input_specific_validation_background
10839,-0.011740847928834501,104,162,weak_peak_w5p0_output,default,0.009594981086816126,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.6,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.14947392683465047,-0.03696352721887022,0.01,0.0,120,input_specific_validation_background
3326,-0.011740847928834501,37,61,weak_peak_w5p0_output,default,0.011124473842453398,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.5213675213675214,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.14947392683465047,-0.03696352721887022,0.01,0.0,40,input_specific_validation_background
10839,-0.011740847928834501,9,134,weak_peak_w5p0_output,default,0.0008303349017437033,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.4962962962962963,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.14947392683465047,-0.03696352721887022,0.001,0.0,120,input_specific_validation_background
3326,-0.011740847928834501,5,49,weak_peak_w5p0_output,default,0.001503307276007216,0.20250701561208903,31896542031.52749,-0.01026137256767612,0.4188034188034188,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.14947392683465047,-0.03696352721887022,0.001,0.0,40,input_specific_validation_background
11481,-0.07019722819246513,119,129,weak_cfar_w2p0_output,narrow,0.010364950788258862,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11104864934658167,-0.047357778303214866,0.01,0.0,120,input_specific_validation_background
3577,-0.07019722819246513,40,56,weak_cfar_w2p0_output,narrow,0.01118255521386637,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.47863247863247865,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11104864934658167,-0.047357778303214866,0.01,0.0,40,input_specific_validation_background
11481,-0.07019722819246513,13,105,weak_cfar_w2p0_output,narrow,0.0011323055482971866,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.3888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.11104864934658167,-0.047357778303214866,0.001,0.0,120,input_specific_validation_background
3577,-0.07019722819246513,8,47,weak_cfar_w2p0_output,narrow,0.0022365110427732737,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.11104864934658167,-0.047357778303214866,0.001,0.0,40,input_specific_validation_background
11481,-0.07019722819246513,119,129,weak_cfar_w2p0_output,narrow,0.010364950788258862,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11104864934658167,-0.047357778303214866,0.01,0.0,120,input_specific_validation_background
3577,-0.07019722819246513,40,56,weak_cfar_w2p0_output,narrow,0.01118255521386637,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.47863247863247865,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11104864934658167,-0.047357778303214866,0.01,0.0,40,input_specific_validation_background
11481,-0.07019722819246513,13,105,weak_cfar_w2p0_output,narrow,0.0011323055482971866,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.3888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.11104864934658167,-0.047357778303214866,0.001,0.0,120,input_specific_validation_background
3577,-0.07019722819246513,8,47,weak_cfar_w2p0_output,narrow,0.0022365110427732737,0.17593498591510884,40831128580.650955,0.0007849055594348897,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.11104864934658167,-0.047357778303214866,0.001,0.0,40,input_specific_validation_background
10839,-0.07222028098829639,114,163,weak_cfar_w2p0_output,default,0.010517575422086908,0.17593498591510884,40831128580.650955,0.001312041319287971,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.12798416640614446,-0.0714448210642246,0.01,0.0,120,input_specific_validation_background
3326,-0.07222028098829639,37,61,weak_cfar_w2p0_output,default,0.011124473842453398,0.17593498591510884,40831128580.650955,0.001312041319287971,0.5213675213675214,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.12798416640614446,-0.0714448210642246,0.01,0.0,40,input_specific_validation_background
10839,-0.07222028098829639,13,136,weak_cfar_w2p0_output,default,0.0011993726358520158,0.17593498591510884,40831128580.650955,0.001312041319287971,0.5037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.12798416640614446,-0.0714448210642246,0.001,0.0,120,input_specific_validation_background
3326,-0.07222028098829639,8,50,weak_cfar_w2p0_output,default,0.0024052916416115455,0.17593498591510884,40831128580.650955,0.001312041319287971,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.12798416640614446,-0.0714448210642246,0.001,0.0,40,input_specific_validation_background
10839,-0.07222028098829639,114,163,weak_cfar_w2p0_output,default,0.010517575422086908,0.17593498591510884,40831128580.650955,0.001312041319287971,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.12798416640614446,-0.0714448210642246,0.01,0.0,120,input_specific_validation_background
3326,-0.07222028098829639,37,61,weak_cfar_w2p0_output,default,0.011124473842453398,0.17593498591510884,40831128580.650955,0.001312041319287971,0.5213675213675214,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.12798416640614446,-0.0714448210642246,0.01,0.0,40,input_specific_validation_background
10839,-0.07222028098829639,13,136,weak_cfar_w2p0_output,default,0.0011993726358520158,0.17593498591510884,40831128580.650955,0.001312041319287971,0.5037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.12798416640614446,-0.0714448210642246,0.001,0.0,120,input_specific_validation_background
3326,-0.07222028098829639,8,50,weak_cfar_w2p0_output,default,0.0024052916416115455,0.17593498591510884,40831128580.650955,0.001312041319287971,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.12798416640614446,-0.0714448210642246,0.001,0.0,40,input_specific_validation_background
11481,-0.09340110668070349,114,129,weak_cfar_w3p0_output,narrow,0.009929448654298406,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.1796448720040266,-0.10182023396227992,0.01,0.0,120,input_specific_validation_background
3577,-0.09340110668070349,36,56,weak_cfar_w3p0_output,narrow,0.010064299692479732,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.47863247863247865,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.1796448720040266,-0.10182023396227992,0.01,0.0,40,input_specific_validation_background
11481,-0.09340110668070349,14,105,weak_cfar_w3p0_output,narrow,0.001219405975089278,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.3888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.1796448720040266,-0.10182023396227992,0.001,0.0,120,input_specific_validation_background
3577,-0.09340110668070349,6,47,weak_cfar_w3p0_output,narrow,0.0016773832820799553,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.1796448720040266,-0.10182023396227992,0.001,0.0,40,input_specific_validation_background
11481,-0.09340110668070349,114,129,weak_cfar_w3p0_output,narrow,0.009929448654298406,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.1796448720040266,-0.10182023396227992,0.01,0.0,120,input_specific_validation_background
3577,-0.09340110668070349,36,56,weak_cfar_w3p0_output,narrow,0.010064299692479732,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.47863247863247865,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.1796448720040266,-0.10182023396227992,0.01,0.0,40,input_specific_validation_background
11481,-0.09340110668070349,14,105,weak_cfar_w3p0_output,narrow,0.001219405975089278,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.3888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.1796448720040266,-0.10182023396227992,0.001,0.0,120,input_specific_validation_background
3577,-0.09340110668070349,6,47,weak_cfar_w3p0_output,narrow,0.0016773832820799553,0.16565693511260998,35617810423.73534,-0.06719811129558906,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.1796448720040266,-0.10182023396227992,0.001,0.0,40,input_specific_validation_background
10839,-0.09375709783917081,108,163,weak_cfar_w3p0_output,default,0.00996401882092444,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.19449694005998788,-0.11679605112344073,0.01,0.0,120,input_specific_validation_background
3326,-0.09375709783917081,34,61,weak_cfar_w3p0_output,default,0.010222489476849068,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.5213675213675214,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.19449694005998788,-0.11679605112344073,0.01,0.0,40,input_specific_validation_background
10839,-0.09375709783917081,14,136,weak_cfar_w3p0_output,default,0.001291632069379094,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.5037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.19449694005998788,-0.11679605112344073,0.001,0.0,120,input_specific_validation_background
3326,-0.09375709783917081,6,50,weak_cfar_w3p0_output,default,0.0018039687312086591,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.19449694005998788,-0.11679605112344073,0.001,0.0,40,input_specific_validation_background
10839,-0.09375709783917081,108,163,weak_cfar_w3p0_output,default,0.00996401882092444,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.19449694005998788,-0.11679605112344073,0.01,0.0,120,input_specific_validation_background
3326,-0.09375709783917081,34,61,weak_cfar_w3p0_output,default,0.010222489476849068,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.5213675213675214,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.19449694005998788,-0.11679605112344073,0.01,0.0,40,input_specific_validation_background
10839,-0.09375709783917081,14,136,weak_cfar_w3p0_output,default,0.001291632069379094,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.5037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.19449694005998788,-0.11679605112344073,0.001,0.0,120,input_specific_validation_background
3326,-0.09375709783917081,6,50,weak_cfar_w3p0_output,default,0.0018039687312086591,0.16565693511260998,35617810423.73534,-0.06638695718996956,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.19449694005998788,-0.11679605112344073,0.001,0.0,40,input_specific_validation_background
11481,0.08055074435498205,112,132,weak_cfar_w5p0_output,narrow,0.009755247800714224,0.18293736307849612,32942058950.97962,0.07960096054055299,0.4888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.1399041246400329,-0.02308516048421958,0.01,0.0,120,input_specific_validation_background
3577,0.08055074435498205,39,55,weak_cfar_w5p0_output,narrow,0.01090299133351971,0.18293736307849612,32942058950.97962,0.07960096054055299,0.4700854700854701,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.1399041246400329,-0.02308516048421958,0.01,0.0,40,input_specific_validation_background
11481,0.08055074435498205,13,104,weak_cfar_w5p0_output,narrow,0.0011323055482971866,0.18293736307849612,32942058950.97962,0.07960096054055299,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.1399041246400329,-0.02308516048421958,0.001,0.0,120,input_specific_validation_background
3577,0.08055074435498205,7,47,weak_cfar_w5p0_output,narrow,0.0019569471624266144,0.18293736307849612,32942058950.97962,0.07960096054055299,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.1399041246400329,-0.02308516048421958,0.001,0.0,40,input_specific_validation_background
11481,0.08055074435498205,112,132,weak_cfar_w5p0_output,narrow,0.009755247800714224,0.18293736307849612,32942058950.97962,0.07960096054055299,0.4888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.1399041246400329,-0.02308516048421958,0.01,0.0,120,input_specific_validation_background
3577,0.08055074435498205,39,55,weak_cfar_w5p0_output,narrow,0.01090299133351971,0.18293736307849612,32942058950.97962,0.07960096054055299,0.4700854700854701,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.1399041246400329,-0.02308516048421958,0.01,0.0,40,input_specific_validation_background
11481,0.08055074435498205,13,104,weak_cfar_w5p0_output,narrow,0.0011323055482971866,0.18293736307849612,32942058950.97962,0.07960096054055299,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.1399041246400329,-0.02308516048421958,0.001,0.0,120,input_specific_validation_background
3577,0.08055074435498205,7,47,weak_cfar_w5p0_output,narrow,0.0019569471624266144,0.18293736307849612,32942058950.97962,0.07960096054055299,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.1399041246400329,-0.02308516048421958,0.001,0.0,40,input_specific_validation_background
10839,0.08371024356102075,107,165,weak_cfar_w5p0_output,default,0.009871759387397362,0.18293736307849612,32942058950.97962,0.0824933832864545,0.6111111111111112,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.14867780285891202,-0.0339732182241126,0.01,0.0,120,input_specific_validation_background
3326,0.08371024356102075,37,60,weak_cfar_w5p0_output,default,0.011124473842453398,0.18293736307849612,32942058950.97962,0.0824933832864545,0.5128205128205128,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.14867780285891202,-0.0339732182241126,0.01,0.0,40,input_specific_validation_background
10839,0.08371024356102075,14,136,weak_cfar_w5p0_output,default,0.001291632069379094,0.18293736307849612,32942058950.97962,0.0824933832864545,0.5037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.14867780285891202,-0.0339732182241126,0.001,0.0,120,input_specific_validation_background
3326,0.08371024356102075,7,50,weak_cfar_w5p0_output,default,0.0021046301864101023,0.18293736307849612,32942058950.97962,0.0824933832864545,0.42735042735042733,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.14867780285891202,-0.0339732182241126,0.001,0.0,40,input_specific_validation_background
10839,0.08371024356102075,107,165,weak_cfar_w5p0_output,default,0.009871759387397362,0.18293736307849612,32942058950.97962,0.0824933832864545,0.6111111111111112,D2A_fixed_pfa,medium,2019_04_30_mlms000,D5,cfar_margin,270,0.14867780285891202,-0.0339732182241126,0.01,0.0,120,input_specific_validation_background
3326,0.08371024356102075,37,60,weak_cfar_w5p0_output,default,0.011124473842453398,0.18293736307849612,32942058950.97962,0.0824933832864545,0.5128205128205128,D2A_fixed_pfa,medium,2019_04_30_mlms001,D5,cfar_margin,117,0.14867780285891202,-0.0339732182241126,0.01,0.0,40,input_specific_validation_background
