new_frame_id,source_sequence,source_radar_file,source_label_file,new_radar_file,new_label_file,target_count,class_ids,class_counts,px_min,px_max,py_min,py_max,range_min,range_max,azimuth_min,azimuth_max,selection_reason
d1a_000834,2019_05_09_bm1s007,000714.mat,0000000714.csv,2019_05_09_bm1s007__000714.mat,2019_05_09_bm1s007__0000000714.csv,5,2;80,2:4;80:1,-2.54,5.41,1.94,16.4,3.196122650963195,16.40463653971035,-52.62814966858071,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_000835,2019_05_09_bm1s007,000715.mat,0000000715.csv,2019_05_09_bm1s007__000715.mat,2019_05_09_bm1s007__0000000715.csv,5,2;80,2:4;80:1,-2.54,5.41,1.94,16.4,3.196122650963195,16.40463653971035,-52.62814966858071,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_000836,2019_05_09_bm1s007,000717.mat,0000000717.csv,2019_05_09_bm1s007__000717.mat,2019_05_09_bm1s007__0000000717.csv,5,2;80,2:4;80:1,-2.54,5.41,1.94,16.4,3.196122650963195,16.40463653971035,-52.62814966858071,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_000837,2019_05_09_bm1s007,000718.mat,0000000718.csv,2019_05_09_bm1s007__000718.mat,2019_05_09_bm1s007__0000000718.csv,5,2;80,2:4;80:1,-2.54,5.41,1.94,16.4,3.196122650963195,16.40463653971035,-52.62814966858071,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_000838,2019_05_09_bm1s007,000720.mat,0000000720.csv,2019_05_09_bm1s007__000720.mat,2019_05_09_bm1s007__0000000720.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000839,2019_05_09_bm1s007,000721.mat,0000000721.csv,2019_05_09_bm1s007__000721.mat,2019_05_09_bm1s007__0000000721.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000840,2019_05_09_bm1s007,000722.mat,0000000722.csv,2019_05_09_bm1s007__000722.mat,2019_05_09_bm1s007__0000000722.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000841,2019_05_09_bm1s007,000723.mat,0000000723.csv,2019_05_09_bm1s007__000723.mat,2019_05_09_bm1s007__0000000723.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000842,2019_05_09_bm1s007,000724.mat,0000000724.csv,2019_05_09_bm1s007__000724.mat,2019_05_09_bm1s007__0000000724.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000843,2019_05_09_bm1s007,000725.mat,0000000725.csv,2019_05_09_bm1s007__000725.mat,2019_05_09_bm1s007__0000000725.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000844,2019_05_09_bm1s007,000726.mat,0000000726.csv,2019_05_09_bm1s007__000726.mat,2019_05_09_bm1s007__0000000726.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000845,2019_05_09_bm1s007,000727.mat,0000000727.csv,2019_05_09_bm1s007__000727.mat,2019_05_09_bm1s007__0000000727.csv,5,2;80,2:4;80:1,-2.07,5.41,1.84,16.4,2.769566753122228,16.40463653971035,-48.3664606634298,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000846,2019_05_09_bm1s007,000730.mat,0000000730.csv,2019_05_09_bm1s007__000730.mat,2019_05_09_bm1s007__0000000730.csv,5,2;80,2:4;80:1,-1.98,5.41,1.93,16.4,2.7650135623537184,16.40463653971035,-45.73264266886477,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000847,2019_05_09_bm1s007,000732.mat,0000000732.csv,2019_05_09_bm1s007__000732.mat,2019_05_09_bm1s007__0000000732.csv,5,2;80,2:4;80:1,-1.98,5.41,1.93,16.4,2.7650135623537184,16.40463653971035,-45.73264266886477,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000848,2019_05_09_bm1s007,000735.mat,0000000735.csv,2019_05_09_bm1s007__000735.mat,2019_05_09_bm1s007__0000000735.csv,5,2;80,2:4;80:1,-1.98,5.41,1.93,16.4,2.7650135623537184,16.40463653971035,-45.73264266886477,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000849,2019_05_09_bm1s007,000736.mat,0000000736.csv,2019_05_09_bm1s007__000736.mat,2019_05_09_bm1s007__0000000736.csv,5,2;80,2:4;80:1,-1.98,5.41,1.93,16.4,2.7650135623537184,16.40463653971035,-45.73264266886477,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000850,2019_05_09_bm1s007,000739.mat,0000000739.csv,2019_05_09_bm1s007__000739.mat,2019_05_09_bm1s007__0000000739.csv,5,2;80,2:4;80:1,-1.36,5.41,1.64,16.4,2.130539837693724,16.40463653971035,-39.66784111834045,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000851,2019_05_09_bm1s007,000740.mat,0000000740.csv,2019_05_09_bm1s007__000740.mat,2019_05_09_bm1s007__0000000740.csv,5,2;80,2:4;80:1,-1.36,5.41,1.64,16.4,2.130539837693724,16.40463653971035,-39.66784111834045,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000852,2019_05_09_bm1s007,000742.mat,0000000742.csv,2019_05_09_bm1s007__000742.mat,2019_05_09_bm1s007__0000000742.csv,5,2;80,2:4;80:1,-1.36,5.41,1.64,16.4,2.130539837693724,16.40463653971035,-39.66784111834045,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000853,2019_05_09_bm1s007,000747.mat,0000000747.csv,2019_05_09_bm1s007__000747.mat,2019_05_09_bm1s007__0000000747.csv,5,2;80,2:4;80:1,-1.04,5.41,1.61,16.4,1.9166898549321953,16.40463653971035,-32.86095348616655,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000854,2019_05_09_bm1s007,000748.mat,0000000748.csv,2019_05_09_bm1s007__000748.mat,2019_05_09_bm1s007__0000000748.csv,5,2;80,2:4;80:1,-1.04,5.41,1.61,16.4,1.9166898549321953,16.40463653971035,-32.86095348616655,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000855,2019_05_09_bm1s007,000756.mat,0000000756.csv,2019_05_09_bm1s007__000756.mat,2019_05_09_bm1s007__0000000756.csv,5,2;80,2:4;80:1,-0.95,5.41,1.66,16.4,1.9126160095534073,16.40463653971035,-29.78203808778588,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000856,2019_05_09_bm1s007,000759.mat,0000000759.csv,2019_05_09_bm1s007__000759.mat,2019_05_09_bm1s007__0000000759.csv,5,2;80,2:4;80:1,-0.95,5.41,1.66,16.4,1.9126160095534073,16.40463653971035,-29.78203808778588,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000857,2019_05_09_bm1s007,000761.mat,0000000761.csv,2019_05_09_bm1s007__000761.mat,2019_05_09_bm1s007__0000000761.csv,5,2;80,2:4;80:1,-0.95,5.41,1.66,16.4,1.9126160095534073,16.40463653971035,-29.78203808778588,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000858,2019_05_09_bm1s007,000762.mat,0000000762.csv,2019_05_09_bm1s007__000762.mat,2019_05_09_bm1s007__0000000762.csv,5,2;80,2:4;80:1,-0.74,5.41,1.54,16.4,1.7085666507338835,16.40463653971035,-25.66519146217359,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000859,2019_05_09_bm1s007,000767.mat,0000000767.csv,2019_05_09_bm1s007__000767.mat,2019_05_09_bm1s007__0000000767.csv,5,2;80,2:4;80:1,-0.58,5.41,1.6,16.4,1.7018813119603846,16.40463653971035,-19.925580658184323,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000860,2019_05_09_bm1s007,000768.mat,0000000768.csv,2019_05_09_bm1s007__000768.mat,2019_05_09_bm1s007__0000000768.csv,5,2;80,2:4;80:1,-0.58,5.41,1.6,16.4,1.7018813119603846,16.40463653971035,-19.925580658184323,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000861,2019_05_09_bm1s007,000771.mat,0000000771.csv,2019_05_09_bm1s007__000771.mat,2019_05_09_bm1s007__0000000771.csv,5,2;80,2:4;80:1,-0.58,5.41,1.6,16.4,1.7018813119603846,16.40463653971035,-19.925580658184323,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000862,2019_05_09_bm1s007,000780.mat,0000000780.csv,2019_05_09_bm1s007__000780.mat,2019_05_09_bm1s007__0000000780.csv,5,2;80,2:4;80:1,-0.39,5.41,1.49,16.4,1.4956603892595404,16.40463653971035,-4.986333771235494,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000863,2019_05_09_bm1s007,000784.mat,0000000784.csv,2019_05_09_bm1s007__000784.mat,2019_05_09_bm1s007__0000000784.csv,5,2;80,2:4;80:1,-0.39,5.41,1.49,16.4,1.4940548852033515,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000864,2019_05_09_bm1s007,000792.mat,0000000792.csv,2019_05_09_bm1s007__000792.mat,2019_05_09_bm1s007__0000000792.csv,5,2;80,2:4;80:1,-0.39,5.41,1.46,16.4,1.488522757635905,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000865,2019_05_09_bm1s007,000798.mat,0000000798.csv,2019_05_09_bm1s007__000798.mat,2019_05_09_bm1s007__0000000798.csv,5,2;80,2:4;80:1,-0.39,5.41,1.65,16.4,1.7026156348395254,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000866,2019_05_09_bm1s007,000799.mat,0000000799.csv,2019_05_09_bm1s007__000799.mat,2019_05_09_bm1s007__0000000799.csv,5,2;80,2:4;80:1,-0.39,5.41,1.79,16.4,1.9148106956041373,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000867,2019_05_09_bm1s007,000801.mat,0000000801.csv,2019_05_09_bm1s007__000801.mat,2019_05_09_bm1s007__0000000801.csv,5,2;80,2:4;80:1,-0.39,5.41,1.79,16.4,1.9148106956041373,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000868,2019_05_09_bm1s007,000802.mat,0000000802.csv,2019_05_09_bm1s007__000802.mat,2019_05_09_bm1s007__0000000802.csv,5,2;80,2:4;80:1,-0.39,5.41,1.79,16.4,1.9148106956041373,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000869,2019_05_09_bm1s007,000805.mat,0000000805.csv,2019_05_09_bm1s007__000805.mat,2019_05_09_bm1s007__0000000805.csv,5,2;80,2:4;80:1,-0.39,5.41,1.79,16.4,1.9148106956041373,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000870,2019_05_09_bm1s007,000808.mat,0000000808.csv,2019_05_09_bm1s007__000808.mat,2019_05_09_bm1s007__0000000808.csv,5,2;80,2:4;80:1,-0.39,5.41,1.73,16.4,1.918801709400948,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000871,2019_05_09_bm1s007,000809.mat,0000000809.csv,2019_05_09_bm1s007__000809.mat,2019_05_09_bm1s007__0000000809.csv,5,2;80,2:4;80:1,-0.39,5.41,1.73,16.4,1.918801709400948,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000872,2019_05_09_bm1s007,000811.mat,0000000811.csv,2019_05_09_bm1s007__000811.mat,2019_05_09_bm1s007__0000000811.csv,5,2;80,2:4;80:1,-0.39,5.41,1.73,16.4,1.918801709400948,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000873,2019_05_09_bm1s007,000812.mat,0000000812.csv,2019_05_09_bm1s007__000812.mat,2019_05_09_bm1s007__0000000812.csv,5,2;80,2:4;80:1,-0.39,5.41,1.73,16.4,1.918801709400948,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000874,2019_05_09_bm1s007,000813.mat,0000000813.csv,2019_05_09_bm1s007__000813.mat,2019_05_09_bm1s007__0000000813.csv,5,2;80,2:4;80:1,-0.39,5.41,1.73,16.4,1.918801709400948,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000875,2019_05_09_bm1s007,000817.mat,0000000817.csv,2019_05_09_bm1s007__000817.mat,2019_05_09_bm1s007__0000000817.csv,5,2;80,2:4;80:1,-0.39,5.41,1.83,16.4,2.130023474049054,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000876,2019_05_09_bm1s007,000820.mat,0000000820.csv,2019_05_09_bm1s007__000820.mat,2019_05_09_bm1s007__0000000820.csv,5,2;80,2:4;80:1,-0.39,5.41,1.83,16.4,2.130023474049054,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000877,2019_05_09_bm1s007,000821.mat,0000000821.csv,2019_05_09_bm1s007__000821.mat,2019_05_09_bm1s007__0000000821.csv,5,2;80,2:4;80:1,-0.39,5.41,1.83,16.4,2.130023474049054,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000878,2019_05_09_bm1s007,000823.mat,0000000823.csv,2019_05_09_bm1s007__000823.mat,2019_05_09_bm1s007__0000000823.csv,5,2;80,2:4;80:1,-0.39,5.41,2.06,16.4,2.554153480118217,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000879,2019_05_09_bm1s007,000828.mat,0000000828.csv,2019_05_09_bm1s007__000828.mat,2019_05_09_bm1s007__0000000828.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000880,2019_05_09_bm1s007,000831.mat,0000000831.csv,2019_05_09_bm1s007__000831.mat,2019_05_09_bm1s007__0000000831.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000881,2019_05_09_bm1s007,000832.mat,0000000832.csv,2019_05_09_bm1s007__000832.mat,2019_05_09_bm1s007__0000000832.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000882,2019_05_09_bm1s007,000836.mat,0000000836.csv,2019_05_09_bm1s007__000836.mat,2019_05_09_bm1s007__0000000836.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000883,2019_05_09_bm1s007,000837.mat,0000000837.csv,2019_05_09_bm1s007__000837.mat,2019_05_09_bm1s007__0000000837.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000884,2019_05_09_bm1s007,000840.mat,0000000840.csv,2019_05_09_bm1s007__000840.mat,2019_05_09_bm1s007__0000000840.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000885,2019_05_09_bm1s007,000841.mat,0000000841.csv,2019_05_09_bm1s007__000841.mat,2019_05_09_bm1s007__0000000841.csv,5,2;80,2:4;80:1,-0.39,5.41,1.94,16.4,2.5597851472340407,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000886,2019_05_09_bm1s007,000842.mat,0000000842.csv,2019_05_09_bm1s007__000842.mat,2019_05_09_bm1s007__0000000842.csv,5,2;80,2:4;80:1,-0.39,5.41,2.17,16.4,2.9783384629689085,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000887,2019_05_09_bm1s007,000843.mat,0000000843.csv,2019_05_09_bm1s007__000843.mat,2019_05_09_bm1s007__0000000843.csv,5,2;80,2:4;80:1,-0.39,5.41,2.17,16.4,2.9783384629689085,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000888,2019_05_09_bm1s007,000844.mat,0000000844.csv,2019_05_09_bm1s007__000844.mat,2019_05_09_bm1s007__0000000844.csv,5,2;80,2:4;80:1,-0.39,5.41,2.17,16.4,2.9783384629689085,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000889,2019_05_09_bm1s007,000847.mat,0000000847.csv,2019_05_09_bm1s007__000847.mat,2019_05_09_bm1s007__0000000847.csv,5,2;80,2:4;80:1,-0.39,5.41,2.17,16.4,2.9783384629689085,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000890,2019_05_09_bm1s007,000848.mat,0000000848.csv,2019_05_09_bm1s007__000848.mat,2019_05_09_bm1s007__0000000848.csv,5,2;80,2:4;80:1,-0.39,5.41,2.17,16.4,2.9783384629689085,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000891,2019_05_09_bm1s007,000858.mat,0000000858.csv,2019_05_09_bm1s007__000858.mat,2019_05_09_bm1s007__0000000858.csv,5,2;80,2:4;80:1,-0.39,5.41,2.28,16.4,3.1962478001556764,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000892,2019_05_09_bm1s007,000868.mat,0000000868.csv,2019_05_09_bm1s007__000868.mat,2019_05_09_bm1s007__0000000868.csv,5,2;80,2:4;80:1,-0.39,5.41,2.53,16.4,3.6277954738380718,16.40463653971035,-1.3622648325069657,45.78176523843302,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000893,2019_05_09_bm1s007,000881.mat,0000000881.csv,2019_05_09_bm1s007__000881.mat,2019_05_09_bm1s007__0000000881.csv,5,2;80,2:4;80:1,-0.39,5.41,2.97,16.4,4.257158676864183,16.40463653971035,-1.3622648325069657,45.7613608915303,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000894,2019_05_09_bm1s007,000882.mat,0000000882.csv,2019_05_09_bm1s007__000882.mat,2019_05_09_bm1s007__0000000882.csv,5,2;80,2:4;80:1,-0.39,5.41,2.97,16.4,4.257158676864183,16.40463653971035,-1.3622648325069657,45.7613608915303,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000895,2019_05_09_bm1s007,000883.mat,0000000883.csv,2019_05_09_bm1s007__000883.mat,2019_05_09_bm1s007__0000000883.csv,5,2;80,2:4;80:1,-0.39,5.41,2.97,16.4,4.257158676864183,16.40463653971035,-1.3622648325069657,45.7613608915303,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000896,2019_05_09_bm1s007,000884.mat,0000000884.csv,2019_05_09_bm1s007__000884.mat,2019_05_09_bm1s007__0000000884.csv,5,2;80,2:4;80:1,-0.39,5.41,2.97,16.4,4.257158676864183,16.40463653971035,-1.3622648325069657,45.7613608915303,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000897,2019_05_09_bm1s007,000886.mat,0000000886.csv,2019_05_09_bm1s007__000886.mat,2019_05_09_bm1s007__0000000886.csv,5,2;80,2:4;80:1,-0.39,5.41,3.19,16.4,4.476125556773402,16.40463653971035,-1.3622648325069657,44.547436114153534,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000898,2019_05_09_bm1s007,000889.mat,0000000889.csv,2019_05_09_bm1s007__000889.mat,2019_05_09_bm1s007__0000000889.csv,5,2;80,2:4;80:1,-0.39,5.41,3.19,16.4,4.476125556773402,16.40463653971035,-1.3622648325069657,44.547436114153534,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000899,2019_05_09_bm1s007,000894.mat,0000000894.csv,2019_05_09_bm1s007__000894.mat,2019_05_09_bm1s007__0000000894.csv,5,2;80,2:4;80:1,-0.39,5.41,3.48,16.4,4.6872166581031856,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000900,2019_05_09_bm1s007,000897.mat,0000000897.csv,2019_05_09_bm1s007__000897.mat,2019_05_09_bm1s007__0000000897.csv,5,2;80,2:4;80:1,-0.39,5.41,3.48,16.4,4.6872166581031856,16.40463653971035,-1.3622648325069657,44.49692803488936,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000901,2019_05_09_cm1s003,000003.mat,0000000003.csv,2019_05_09_cm1s003__000003.mat,2019_05_09_cm1s003__0000000003.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000902,2019_05_09_cm1s003,000004.mat,0000000004.csv,2019_05_09_cm1s003__000004.mat,2019_05_09_cm1s003__0000000004.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000903,2019_05_09_cm1s003,000005.mat,0000000005.csv,2019_05_09_cm1s003__000005.mat,2019_05_09_cm1s003__0000000005.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000904,2019_05_09_cm1s003,000006.mat,0000000006.csv,2019_05_09_cm1s003__000006.mat,2019_05_09_cm1s003__0000000006.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000905,2019_05_09_cm1s003,000007.mat,0000000007.csv,2019_05_09_cm1s003__000007.mat,2019_05_09_cm1s003__0000000007.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000906,2019_05_09_cm1s003,000008.mat,0000000008.csv,2019_05_09_cm1s003__000008.mat,2019_05_09_cm1s003__0000000008.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000907,2019_05_09_cm1s003,000009.mat,0000000009.csv,2019_05_09_cm1s003__000009.mat,2019_05_09_cm1s003__0000000009.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000908,2019_05_09_cm1s003,000010.mat,0000000010.csv,2019_05_09_cm1s003__000010.mat,2019_05_09_cm1s003__0000000010.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000909,2019_05_09_cm1s003,000011.mat,0000000011.csv,2019_05_09_cm1s003__000011.mat,2019_05_09_cm1s003__0000000011.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000910,2019_05_09_cm1s003,000012.mat,0000000012.csv,2019_05_09_cm1s003__000012.mat,2019_05_09_cm1s003__0000000012.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000911,2019_05_09_cm1s003,000013.mat,0000000013.csv,2019_05_09_cm1s003__000013.mat,2019_05_09_cm1s003__0000000013.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000912,2019_05_09_cm1s003,000014.mat,0000000014.csv,2019_05_09_cm1s003__000014.mat,2019_05_09_cm1s003__0000000014.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000913,2019_05_09_cm1s003,000015.mat,0000000015.csv,2019_05_09_cm1s003__000015.mat,2019_05_09_cm1s003__0000000015.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000914,2019_05_09_cm1s003,000016.mat,0000000016.csv,2019_05_09_cm1s003__000016.mat,2019_05_09_cm1s003__0000000016.csv,5,2,2:5,-12.11,6.93,8.91,22.82,13.42347570489849,23.43874783344878,-48.41254114926712,27.681619153657184,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
